clean_number,event_number,axis_scatter,numb_pix,energy,size,Xc[0],Yc[0],con2,length[0],width[0],dist[0],dist[1],azwidth[1],miss[1],alpha[0],alpha[1],a_axis[0],b_axis[0],x_max_coord,y_max_coord,skewness_l,kurtosis_l,skewness_w,kurtosis_w,con1,con3,edge,source_x,source_y,x_ground,y_ground,tel_tet,tel_fi,source_tet,source_fi,Xmax,num_islands,con_selected_island
4428,1930,0,20,169.191,1220.52,-0.884427,2.64138,0.369291,0.614466,0.147204,2.78552,2.48222,0.147462,0.036247,26.552,0.836699,-0.997756,14.5849,-0.7236,2.50662,0.255014,186.485,0.0936222,0.860278,0.215636,0.470984,1,0.846952,0.862685,-290.918,-301.048,0.704391,6.42424,0.6892,0.164303,404.926,1,1
4429,1930,3,23,169.191,4481.07,0.906146,-0.432932,0.496919,0.509497,0.134556,1.00426,1.29697,0.134827,0.0225462,62.8429,0.996065,-35.3617,262.105,0.9045,-0.313328,1.43257,235.273,-0.0903592,0.630448,0.377986,0.585203,0,0.846952,0.862685,237.973,42.9151,0.704391,6.42424,0.6892,0.164303,404.926,1,1
4430,1930,5,4,169.191,112.86,3.55871,0.490578,0.61897,0.226218,0.120217,3.59236,2.73717,0.14172,1.07199,38.7189,23.0567,-0.597777,21.7072,3.618,0.626656,-0.0734642,2.86353,-0.232813,0.264787,0.33033,0.854342,1,0.846952,0.862685,32.0169,570.487,0.704391,6.42424,0.6892,0.164303,404.926,1,1
4431,1930,7,17,169.191,1046.41,0.47722,3.26432,0.347607,0.557003,0.148097,3.29902,2.42993,0.14831,0.0359717,17.9175,0.848215,-5.91224,50.4624,0.5427,2.81995,0.31903,132.511,-0.0436739,0.770915,0.213117,0.47955,0,0.846952,0.862685,-440.956,-124.316,0.704391,6.42424,0.6892,0.164303,404.926,1,1
4432,1930,8,10,169.191,457.32,3.04023,2.46797,0.409658,0.417401,0.14644,3.91585,2.71798,0.14851,0.171837,0.756964,3.62479,0.83393,-0.558547,2.7135,2.19329,-0.385703,41.4151,-0.065716,0.924078,0.235096,0.580027,1,0.846952,0.862685,-385.29,306.151,0.704391,6.42424,0.6892,0.164303,404.926,1,1
4433,1931,2,30,133.371,3201.62,-0.271727,-0.388101,0.520132,0.618218,0.153216,0.47377,1.67803,0.155561,0.0753961,4.23615,2.57524,1.22465,-0.458799,0,0,1.13767,338.102,-0.0739052,2.10822,0.287719,0.615319,0,0.846934,0.862658,134.278,-191.497,0.695292,5.92284,0.680099,-0.336837,453.798,1,1
4434,1932,1,9,35.4565,187.22,2.07894,-1.01508,0.421451,0.481124,0.103888,2.31352,2.24729,0.106001,0.100749,33.223,2.56951,-1.68071,20.5556,1.809,-0.626656,0.156479,69.1887,2.23522,0.400413,0.211446,0.603686,1,0.844417,0.862751,317.464,318.168,0.61904,6.57568,0.603823,0.318453,385.231,1,1
4435,1932,5,11,35.4565,333.635,1.37293,-1.15859,0.44272,0.478101,0.136221,1.79646,2.0893,0.137112,0.0711487,37.1382,1.95152,-4.43688,40.9032,1.2663,-0.939984,0.359973,78.8721,0.137894,0.557995,0.245894,0.530853,0,0.844417,0.862751,324.286,179.175,0.61904,6.57568,0.603823,0.318453,385.231,1,1
4436,1933,4,9,160.461,424.025,3.06808,0.251296,0.489957,0.390923,0.134728,3.07836,2.30429,0.135436,0.0868635,17.9085,2.16036,-0.235029,8.06288,3.0753,0.313328,-0.00443761,28.7287,-0.137873,0.449708,0.275003,0.601854,1,0.84639,0.862688,287.523,305.616,0.682313,5.87921,0.667116,-0.380097,420.197,1,1
4437,1933,7,10,160.461,226.04,2.04399,3.34253,0.360901,0.429518,0.168991,3.91796,2.75388,0.169474,0.0892039,3.81248,1.85625,1.91009,-4.65725,2.1708,3.75993,-0.325464,37.8391,-0.138726,0.984701,0.183078,0.490634,1,0.84639,0.862688,-409.152,391.698,0.682313,5.87921,0.667116,-0.380097,420.197,1,1
4438,1933,9,26,160.461,1288.09,-0.982005,-0.748913,0.297329,0.853567,0.159135,1.23499,2.43727,0.159137,0.00214047,4.01311,0.0503187,0.87987,0.954593,-0.5427,-0.313328,0.523589,790.365,-0.0616035,1.27973,0.191582,0.400323,1,0.84639,0.862688,146.209,-308.101,0.682313,5.87921,0.667116,-0.380097,420.197,1,1
4439,1935,1,13,63.0101,237.58,-2.48763,-0.96059,0.222014,0.851236,0.123862,2.66665,3.79734,0.124076,0.0328372,8.07849,0.495467,0.558708,3.55942,-2.1708,-0.626656,0.0436201,597.914,-0.494986,0.305626,0.113574,0.326059,1,0.843294,0.862805,157.301,-433.099,0.594741,6.06183,0.579515,-0.194477,467.081,1,1
4440,1935,7,15,63.0101,317.234,-2.36717,0.343271,0.221304,0.842658,0.137357,2.39193,3.25223,0.142497,0.148367,20.0581,2.61475,0.209038,6.94941,-2.3517,0.313328,0.386822,579.221,0.150181,0.426285,0.119505,0.318241,0,0.843294,0.862805,-12.4661,-416.226,0.594741,6.06183,0.579515,-0.194477,467.081,1,1
4441,1935,9,21,63.0101,1353.42,1.71977,-0.747071,0.281524,0.668133,0.162887,1.87503,1.83301,0.165466,0.0823235,40.5283,2.57411,-2.05108,23.054,1.6281,-0.313328,0.711889,326.306,-0.202904,0.878355,0.161426,0.387351,0,0.843294,0.862805,232.212,46.9905,0.594741,6.06183,0.579515,-0.194477,467.081,1,1
4442,1936,4,19,122.96,1552.04,0.661698,2.82596,0.369775,0.558651,0.153623,2.90239,1.97195,0.153851,0.0307844,19.4528,0.894487,-9.09519,73.3352,0.7236,2.50662,0.613804,165.935,0.0362828,1.03969,0.242699,0.48733,0,0.846586,0.862691,-282.328,-180.785,0.679213,6.76469,0.664015,0.505483,402.142,1,1
4443,1936,8,9,122.96,220.026,1.55069,3.78282,0.4193,0.454524,0.125393,4.08832,3.00382,0.126481,0.113814,6.56229,2.17145,3.55099,-14.2923,1.4472,3.75993,-0.25254,54.1347,0.0564594,0.366758,0.216074,0.569642,1,0.846586,0.862691,-600.292,-190.309,0.679213,6.76469,0.664015,0.505483,402.142,1,1
4444,1937,0,16,136.021,442.783,-2.03906,-1.04504,0.308668,0.770056,0.127006,2.29126,3.45585,0.12865,0.093289,7.91882,1.54686,0.701624,3.19747,-1.4472,-0.626656,0.0803861,401.809,-0.366387,0.530624,0.160422,0.425407,0,0.84247,0.862752,248.248,-442.881,0.572615,6.13604,0.557382,-0.119347,428.878,1,1
4445,1937,2,37,136.021,8577.96,-0.112556,1.46075,0.503348,0.520776,0.15265,1.46508,1.1268,0.153314,0.0322733,55.1822,1.64127,-0.586971,11.5645,0,1.25331,1.93009,333.293,0.111931,1.48053,0.292394,0.709825,0,0.84247,0.862752,-85.1925,-90.5239,0.572615,6.13604,0.557382,-0.119347,428.878,1,1
4446,1937,7,6,136.021,83.743,-2.53851,-0.890614,0.510311,0.422154,0.113903,2.69021,3.80859,0.114768,0.131757,6.09562,1.98252,0.475446,2.62282,-2.7135,-0.939984,-0.388982,33.5124,-0.132702,0.188254,0.293254,0.665178,0,0.84247,0.862752,271.16,-619.125,0.572615,6.13604,0.557382,-0.119347,428.878,1,1
4447,1937,9,38,136.021,8325.39,1.39832,0.414347,0.495314,0.446055,0.184097,1.45842,0.714171,0.184113,0.00436853,55.7489,0.350476,-0.816843,12.9068,1.0854,0.626656,1.40581,117.988,0.185802,4.15793,0.351012,0.629892,1,0.84247,0.862752,51.7583,38.2808,0.572615,6.13604,0.557382,-0.119347,428.878,1,1
4448,1938,0,9,53.6498,584.423,-0.411954,0.481481,0.516294,0.38465,0.127048,0.633664,1.31552,0.128123,0.0600163,68.9094,2.61484,0.353325,5.19929,0,0.626656,0.765196,39.078,-0.380315,0.434408,0.281649,0.711298,0,0.847122,0.862691,120.904,-234.895,0.712459,6.34651,0.69727,0.0863527,308.526,1,1
4449,1938,2,9,53.6498,166.938,-0.505383,-1.13106,0.304808,0.427352,0.149775,1.23883,2.40921,0.149931,0.04115,11.0544,0.978675,1.42124,-3.42278,-0.7236,-1.25331,0.416143,47.396,-0.289572,0.374783,0.153578,0.454558,0,0.847122,0.862691,524.393,-225.18,0.712459,6.34651,0.69727,0.0863527,308.526,1,1
4450,1938,4,9,53.6498,615.056,0.609891,2.23639,0.648385,0.340172,0.120033,2.31806,1.39403,0.120034,0.00178507,25.1258,0.0733677,-5.74665,47.6055,0.5427,2.19329,0.783681,22.8409,0.160963,0.387738,0.346201,0.744698,0,0.847122,0.862691,-323.112,-72.7888,0.712459,6.34651,0.69727,0.0863527,308.526,1,1
4451,1938,6,6,53.6498,138.034,1.38032,-1.05674,0.705116,0.284726,0.101752,1.73838,1.99211,0.109776,0.30863,28.126,8.9125,-2.20069,16.4255,1.2663,-0.939984,0.135264,9.37933,1.94642,0.325874,0.354108,0.790443,0,0.847122,0.862691,544.002,154.932,0.712459,6.34651,0.69727,0.0863527,308.526,1,1
4452,1938,7,13,53.6498,753.725,1.21224,2.19007,0.665568,0.414457,0.115133,2.50319,1.37668,0.115186,0.0121019,14.0891,0.503671,3.7646,-19.6809,1.0854,1.87997,1.19365,74.0332,-0.264066,0.471544,0.352485,0.743042,0,0.847122,0.862691,-316.079,39.8587,0.712459,6.34651,0.69727,0.0863527,308.526,1,1
4453,1939,2,12,30.9858,323.27,-0.927642,1.85968,0.378628,0.512261,0.146274,2.0782,2.03354,0.147969,0.0924871,31.5237,2.60676,-0.62403,10.6203,-1.0854,1.87997,0.222522,96.3125,0.0893556,0.66243,0.189625,0.529403,0,0.844729,0.862685,-115.073,-267.094,0.627935,6.43991,0.612722,0.182363,420.431,1,1
4454,1939,6,10,30.9858,192.381,0.142115,3.36367,0.373171,0.472966,0.150036,3.36667,2.5978,0.150094,0.0241446,17.5787,0.532527,-3.69095,32.2406,0,3.75993,-0.0762379,55.4978,-0.180207,0.899108,0.18769,0.526939,1,0.844729,0.862685,-383.148,-154.614,0.627935,6.43991,0.612722,0.182363,420.431,1,1
4455,1940,4,10,90.4142,336.923,3.33904,1.70793,0.379659,0.543111,0.119737,3.75049,2.63209,0.120637,0.0730927,9.94974,1.5913,0.308408,5.62309,3.0753,1.56664,-0.313238,120.024,-0.0268299,0.294962,0.209223,0.529617,1,0.846357,0.862678,-103.465,393.597,0.671271,6.1466,0.656071,-0.112367,433.919,1,1
4456,1941,0,9,109.295,290.133,3.31088,1.03422,0.401213,0.441675,0.135536,3.46865,2.46957,0.136805,0.109212,10.8298,2.53462,0.114246,5.43922,3.0753,0.939984,-0.23406,50.0661,0.710281,0.384567,0.22671,0.551609,0,0.847266,0.86269,-44.4185,462.23,0.705052,6.29691,0.689861,0.0369627,372.163,1,1
4457,1941,2,5,109.295,150.813,2.40092,2.86942,0.650368,0.319763,0.0712909,3.74139,2.53788,0.0907293,0.456908,12.5441,10.3718,1.93118,-14.6533,2.3517,2.81995,0.283958,13.2133,-3.55981,0.211352,0.357542,0.871331,0,0.847266,0.86269,-467.779,288.701,0.705052,6.29691,0.689861,0.0369627,372.163,1,1
4458,1941,6,14,109.295,388.381,-1.3704,-1.03275,0.32524,0.626968,0.138216,1.71598,2.91732,0.138502,0.0424888,2.68393,0.834503,0.829802,0.865794,-1.2663,-0.939984,0.221694,206.61,-0.0189088,0.672226,0.196822,0.43679,1,0.847266,0.86269,417.633,-365.654,0.705052,6.29691,0.689861,0.0369627,372.163,1,1
4459,1941,7,8,109.295,279.196,0.708416,3.6135,0.400325,0.396339,0.142289,3.68229,2.75432,0.145148,0.21344,18.4261,4.44447,-7.76955,75.6018,0.7236,3.75993,-0.0584395,30.6996,0.2784,0.492582,0.211916,0.550799,0,0.847266,0.86269,-592.282,-36.0157,0.705052,6.29691,0.689861,0.0369627,372.163,1,1
4460,1942,1,26,194.721,2662.73,0.53082,2.95214,0.349823,0.638838,0.166096,2.99948,2.11284,0.166857,0.0545044,20.2094,1.47821,-5.66202,49.4001,0.5427,2.81995,0.579107,264.711,-0.417725,1.99908,0.203036,0.457559,1,0.844497,0.862714,-268.939,-160.422,0.62017,6.68578,0.604954,0.428513,445.671,1,1
4461,1942,3,12,194.721,487.162,-2.07021,2.42639,0.31921,0.631345,0.121487,3.18953,3.30766,0.123812,0.127491,23.5254,2.20896,-0.487811,11.7456,-2.1708,2.50662,-0.0501359,181.347,-0.00363202,0.303364,0.160113,0.45279,0,0.844497,0.862714,-81.2693,-480.965,0.62017,6.68578,0.604954,0.428513,445.671,1,1
4462,1942,4,26,194.721,3184.76,2.68947,1.3541,0.432298,0.57295,0.161482,3.01112,1.90929,0.161769,0.0334517,12.8145,1.0039,0.247658,5.70505,2.1708,1.25331,0.518945,157.718,-0.245383,1.93597,0.221873,0.521398,1,0.844497,0.862714,-152.046,181.067,0.62017,6.68578,0.604954,0.428513,445.671,1,1
4463,1942,5,28,194.721,2646.48,-0.803022,2.33496,0.359553,0.688994,0.155653,2.46919,2.20949,0.155675,0.00864123,29.4609,0.224082,-0.886606,13.4577,-0.5427,2.19329,0.556058,356.326,-0.166997,1.54698,0.1804,0.493583,1,0.844497,0.862714,-115.039,-265.598,0.62017,6.68578,0.604954,0.428513,445.671,1,1
4464,1942,7,9,194.721,469.073,2.35468,2.86051,0.490005,0.433128,0.0910409,3.705,2.50436,0.103277,0.28839,8.98617,6.61257,1.69943,-9.46188,2.3517,2.81995,-0.0397136,41.4433,1.67556,0.419649,0.255617,0.6817,0,0.844497,0.862714,-444.865,79.0043,0.62017,6.68578,0.604954,0.428513,445.671,1,1
4465,1942,9,4,194.721,87.834,-0.184807,3.59317,0.608614,0.33073,0.089204,3.59792,2.91802,0.0997144,0.408285,9.66761,8.04313,-4.46938,22.9452,-0.1809,3.4466,0.0474497,12.4052,-0.212927,0.0628,0.385534,0.815106,1,0.844497,0.862714,-479.158,-436.39,0.62017,6.68578,0.604954,0.428513,445.671,1,1
4466,1943,4,27,128.083,5848.05,1.41005,1.52063,0.482353,0.413694,0.165175,2.07378,0.867105,0.166616,0.049977,1.11307,3.30417,1.03726,0.481272,1.0854,1.25331,1.30639,89.528,-0.32402,1.65364,0.265726,0.636627,0,0.845213,0.86274,-55.6886,82.4413,0.65358,5.92057,0.638374,-0.337857,392.058,1,1
4467,1944,2,18,61.0338,1323.49,2.32129,2.02924,0.405624,0.525455,0.155907,3.08322,1.88099,0.156082,0.0276982,3.67616,0.843727,0.766864,2.0657,2.1708,1.87997,0.594567,120.477,0.0833827,1.30308,0.273768,0.510894,1,0.845685,0.862744,62.3005,225.093,0.657617,5.23592,0.642412,-1.02263,463.298,1,1
4468,1944,5,7,61.0338,228.738,-1.96401,-0.148569,0.460662,0.421829,0.110337,1.96962,2.98615,0.113909,0.207578,11.4837,3.98603,0.283154,3.37933,-1.4472,0,0.209443,34.6593,-0.149791,0.236379,0.257085,0.630359,0,0.845685,0.862744,-230.31,-323.732,0.657617,5.23592,0.642412,-1.02263,463.298,1,1
4469,1944,8,7,61.0338,136.087,-2.7448,0.319605,0.438528,0.477585,0.127699,2.76334,3.63133,0.134491,0.332989,9.98229,5.26135,0.0583719,3.97864,-2.3517,0.313328,0.168421,50.1845,-0.398513,0.836766,0.222505,0.619251,0,0.845685,0.862744,-384.821,-336.455,0.657617,5.23592,0.642412,-1.02263,463.298,2,0.836085
4470,1945,7,19,53.6343,2724.85,0.733683,0.390719,0.616205,0.340572,0.161414,0.831235,0.484745,0.163801,0.0450429,54.1395,5.33167,7.27824,-41.0382,0.7236,0.626656,1.2607,35.4084,-0.0230871,1.73709,0.45084,0.721041,0,0.844004,0.862743,30.9519,-39.878,0.618171,5.52516,0.602954,-0.732047,389.46,1,1
4471,1945,8,21,53.6343,2572.97,1.39744,1.90633,0.640309,0.48826,0.123385,2.36366,1.18125,0.127829,0.0835465,12.3612,4.05575,2.25852,-10.3633,1.2663,1.56664,1.57431,181.313,0.941509,0.636049,0.405315,0.721442,1,0.844004,0.862743,-71.5182,157.535,0.618171,5.52516,0.602954,-0.732047,389.46,1,1
4472,1946,2,11,21.5653,257.816,1.29903,-1.38147,0.381031,0.626672,0.114256,1.8963,2.28958,0.116273,0.0801233,33.8162,2.00546,-6.02601,53.4536,1.2663,-0.939984,0.276221,221.041,-0.289565,0.249812,0.19391,0.536809,0,0.845395,0.862719,325.104,61.3329,0.655846,6.29818,0.640641,0.0396827,522.861,1,1
4473,1946,3,16,21.5653,1783.51,1.15728,2.00821,0.600812,0.418203,0.129687,2.3178,1.18719,0.130289,0.0373538,12.9198,1.80305,3.26392,-14.6689,1.0854,1.87997,1.4212,105.882,-0.687126,0.698521,0.431068,0.716795,0,0.845395,0.862719,-123.135,23.3274,0.655846,6.29818,0.640641,0.0396827,522.861,1,1
4474,1946,4,4,21.5653,91.114,1.3308,3.16778,0.643436,0.34776,0.0755717,3.43597,2.35562,0.0805647,0.19376,15.6139,4.71816,7.94523,-61.4076,1.2663,2.81995,0.430065,15.245,-0.339418,0.0376302,0.412231,0.854435,0,0.845395,0.862719,-412.855,54.8717,0.655846,6.29818,0.640641,0.0396827,522.861,1,1
4475,1947,1,32,49.8726,3313.9,0.593561,0.0214395,0.380986,0.55324,0.166947,0.593948,0.878264,0.167852,0.0289955,73.1424,1.89194,3.7878,-18.4648,0.7236,0.626656,1.10294,240.843,-0.233095,2.30345,0.216624,0.542603,0,0.845659,0.862745,68.5289,-37.0649,0.660955,6.02297,0.645751,-0.235687,400.7,1,1
4476,1947,4,30,49.8726,3156.78,1.18724,0.0985361,0.361245,0.535001,0.180135,1.19132,0.837073,0.189152,0.0958878,77.2389,6.57774,-3.17053,32.0291,1.0854,0.626656,1.09594,198.168,0.0175067,2.69314,0.234184,0.4865,0,0.845659,0.862745,66.451,4.51133,0.660955,6.02297,0.645751,-0.235687,400.7,1,1
4477,1948,5,10,144.513,194.29,-1.65457,-1.94839,0.294344,0.681244,0.109532,2.55613,3.76009,0.112206,0.136168,0.797621,2.07536,1.21136,0.463464,-1.809,-1.87997,-0.0669664,249.957,-0.299302,0.20503,0.156539,0.427866,0,0.842624,0.862726,-50.3228,-611.545,0.576798,5.26325,0.561567,-0.992317,450.988,1,1
4478,1948,8,14,144.513,598.843,2.71145,-0.996071,0.323245,0.583504,0.14077,2.88862,2.63584,0.141533,0.0683067,26.1596,1.48496,-1.04756,15.2931,2.7135,-0.939984,-3.89235e-05,146.601,0.0176481,0.520458,0.188225,0.457412,1,0.842624,0.862726,401.79,-132.038,0.576798,5.26325,0.561567,-0.992317,450.988,1,1
4479,1949,1,13,31.3663,485.975,-0.455933,1.78904,0.541536,0.449221,0.131378,1.84622,1.59861,0.134703,0.110695,44.2613,3.97061,-0.611392,12.5231,-0.1809,1.56664,0.794841,67.1712,0.318416,0.520107,0.365733,0.685233,0,0.846947,0.862723,-164.999,-217.759,0.699464,6.34543,0.684271,0.0856327,361.921,1,1
4480,1950,1,5,166.129,115.932,0.866573,-3.07102,0.611514,0.318936,0.100344,3.19094,3.93384,0.105587,0.427001,9.17135,6.23148,-8.6606,36.7663,0.9045,-3.4466,-0.269895,11.4411,0.244217,0.157684,0.31936,0.797631,0,0.842197,0.862741,570.62,407.219,0.574438,6.89063,0.559206,0.635153,486.362,1,1
4481,1950,2,18,166.129,1826.65,2.98786,0.738153,0.316867,0.463463,0.177476,3.07769,2.14928,0.177571,0.0292657,17.9804,0.780194,-0.0717397,7.89802,2.8944,0.626656,-0.123293,60.0764,0.374723,1.64472,0.17586,0.440214,1,0.842197,0.862741,-127.936,221.373,0.574438,6.89063,0.559206,0.635153,486.362,1,1
4482,1950,3,13,166.129,662.731,1.2044,3.64315,0.365592,0.484939,0.150822,3.83708,2.80391,0.154423,0.201706,6.74613,4.12527,4.89444,-18.6709,1.2663,4.07327,-0.393896,77.438,0.0258276,0.927472,0.211006,0.505047,1,0.842197,0.862741,-372.335,-209.969,0.574438,6.89063,0.559206,0.635153,486.362,1,1
4483,1951,1,10,65.3968,220.461,-1.40689,-1.15192,0.383406,0.558537,0.12414,1.81831,3.02039,0.124504,0.0527979,3.52888,1.00161,0.927262,1.2656,-1.2663,-0.939984,0.21614,115.635,-0.152167,0.302498,0.246833,0.498755,1,0.843441,0.862718,101.778,-482.767,0.599027,5.66871,0.583804,-0.587767,383.435,1,1
4484,1951,3,15,65.3968,1036.88,1.95858,2.26253,0.406179,0.536933,0.144602,2.9925,1.78969,0.148346,0.114619,6.01128,3.67196,1.43506,-4.54519,1.809,1.87997,0.737899,152.163,0.440294,0.789785,0.216558,0.55201,1,0.843441,0.862718,-92.319,238.621,0.599027,5.66871,0.583804,-0.587767,383.435,1,1
4485,1951,7,29,65.3968,3542.31,0.572318,0.493072,0.637134,0.411024,0.163861,0.755426,0.458417,0.164904,0.0225269,10.1786,2.81668,1.23158,-1.75609,0.7236,0.626656,1.84801,118.219,0.536406,2.18234,0.511325,0.712987,0,0.843441,0.862718,15.1004,-39.1249,0.599027,5.66871,0.583804,-0.587767,383.435,1,1
4486,1951,8,7,65.3968,187.047,-1.57773,2.12511,0.425123,0.40266,0.132343,2.64676,2.73051,0.135198,0.198432,21.7041,4.16747,-0.617732,9.5398,-1.4472,1.87997,0.111218,26.0063,0.244369,0.320704,0.21895,0.586853,0,0.843441,0.862718,-430.681,-191.424,0.599027,5.66871,0.583804,-0.587767,383.435,1,1
4487,1951,9,11,65.3968,335.397,2.17276,-1.2137,0.394154,0.541712,0.107524,2.48877,2.46549,0.109707,0.101113,30.5355,2.35043,-1.71289,20.7959,2.1708,-1.25331,0.236799,116.755,1.07243,0.588333,0.212894,0.566108,1,0.843441,0.862718,438.385,-63.5309,0.599027,5.66871,0.583804,-0.587767,383.435,1,1
4488,1952,0,9,106.219,160.145,0.390057,-2.88664,0.348597,0.564657,0.113627,2.91287,3.7768,0.117516,0.20475,11.4953,3.10768,15.0563,-72.6322,0.3618,-3.13328,-0.0595109,110.813,0.148102,0.212253,0.181873,0.497106,0,0.844283,0.862746,390.486,-568.938,0.6216,5.3991,0.606384,-0.858227,451.523,1,1
4489,1952,1,49,106.219,8032.99,0.569105,0.289364,0.600289,0.538673,0.195179,0.638445,0.635995,0.195209,0.00430869,37.7997,0.388166,2.12039,-7.60664,0.7236,0.626656,1.89009,361.249,-0.332492,6.72385,0.411603,0.676203,0,0.844283,0.862746,13.8079,-43.965,0.6216,5.3991,0.606384,-0.858227,451.523,1,1
4490,1952,3,26,106.219,2132.41,-0.983133,0.456835,0.377515,0.699992,0.150537,1.08409,1.87195,0.151933,0.0562779,39.1692,1.72278,0.253896,5.85779,-0.3618,0.626656,0.841618,423.418,0.0164092,1.22219,0.221286,0.480853,0,0.844283,0.862746,-124.925,-182.236,0.6216,5.3991,0.606384,-0.858227,451.523,1,1
4491,1952,7,9,106.219,171.018,-1.47277,3.51128,0.362523,0.527666,0.123804,3.80764,3.51901,0.142136,0.479029,26.2495,7.82373,-0.869148,18.5011,-1.0854,3.13328,-0.00669651,79.625,-0.210701,0.328029,0.197652,0.522694,1,0.844283,0.862746,-584.458,147.433,0.6216,5.3991,0.606384,-0.858227,451.523,1,1
4492,1952,8,15,106.219,416.594,-2.31606,1.29333,0.300746,0.683762,0.149588,2.6527,3.18954,0.149596,0.00742835,21.5547,0.13344,-0.133874,8.15313,-1.809,1.25331,0.16846,248.558,-0.140299,1.11841,0.150715,0.445002,1,0.844283,0.862746,-368.159,-210.907,0.6216,5.3991,0.606384,-0.858227,451.523,1,1
4493,1952,9,18,106.219,1057.6,-1.50371,1.11036,0.259504,0.750988,0.140386,1.86924,2.36102,0.141584,0.058813,28.9952,1.42739,-0.130719,7.57708,-0.9045,0.939984,0.609138,494.268,-0.186608,0.583911,0.135992,0.369469,1,0.844283,0.862746,-243.554,-154.578,0.6216,5.3991,0.606384,-0.858227,451.523,1,1
4494,1954,2,9,98.646,229.366,0.736781,-2.36969,0.427644,0.470484,0.118659,2.48159,3.23424,0.1187,0.022399,19.5787,0.396809,24.8198,-171.28,0.7236,-2.50662,0.037904,55.1535,0.138984,0.261812,0.222391,0.578647,0,0.844601,0.862753,498.792,298.342,0.625373,6.85333,0.610158,0.595873,452.77,1,1
4495,1954,3,26,98.646,3774.27,1.25904,2.31826,0.527676,0.537673,0.15004,2.63809,1.51336,0.150674,0.0404807,11.0798,1.53278,3.18586,-14.037,1.0854,1.87997,1.00547,178.622,-0.906265,2.03683,0.274116,0.625953,1,0.844601,0.862753,-194.143,-72.658,0.625373,6.85333,0.610158,0.595873,452.77,1,1
4496,1954,7,25,98.646,1794.93,-1.01614,1.80282,0.411614,0.702944,0.144686,2.06947,2.08472,0.145237,0.038309,34.8422,1.05293,-0.482357,10.8846,-0.5427,1.56664,1.00784,505.483,-0.277698,0.928911,0.262585,0.513191,0,0.844601,0.862753,8.50478,-243.797,0.625373,6.85333,0.610158,0.595873,452.77,1,1
4497,1955,4,7,100.796,252.926,3.31197,0.911837,0.46085,0.382872,0.122007,3.4352,2.46939,0.123734,0.140163,17.508,3.25386,-0.0369285,8.57498,3.7989,0.939984,-0.199441,22.2981,-0.749909,0.719627,0.253754,0.654255,0,0.843064,0.862752,-208.771,394.332,0.591897,6.78216,0.576671,0.525963,360.478,1,1
4498,1955,8,15,100.796,593.991,-1.57657,1.02936,0.325424,0.561719,0.166178,1.88286,2.42536,0.16672,0.0607337,30.6369,1.4349,-0.0437334,7.96363,-1.6281,0.939984,0.164992,128.681,0.424808,1.48051,0.1669,0.452261,1,0.843064,0.862752,156.416,-342.993,0.591897,6.78216,0.576671,0.525963,360.478,1,1
4499,1955,9,19,100.796,1820.58,-0.537327,0.180637,0.485308,0.517763,0.139759,0.566878,1.53973,0.14022,0.0350743,46.1828,1.30529,0.522818,3.82721,-0.1809,0.313328,0.822379,128.263,-0.0772694,0.982912,0.309096,0.61522,0,0.843064,0.862752,198.429,-115.622,0.591897,6.78216,0.576671,0.525963,360.478,1,1
4500,1956,1,5,108.562,118.571,1.20204,-2.38052,0.506043,0.322465,0.108539,2.66679,3.26293,0.109011,0.1089,18.5843,1.9126,-6.93349,49.368,1.0854,-2.50662,-0.207311,12.2279,0.474009,0.193932,0.263024,0.719417,0,0.844295,0.862735,625.664,177.382,0.621074,6.457,0.605858,0.199693,418.52,1,1
4501,1956,8,38,108.562,6725.27,-0.295907,1.11176,0.419678,0.579711,0.172798,1.15047,1.16708,0.173123,0.0223616,61.6776,1.09787,-0.238568,8.63323,0.1809,0.939984,1.4169,340.988,-0.0721291,2.86129,0.243591,0.564435,1,0.844295,0.862735,-7.65183,-106.948,0.621074,6.457,0.605858,0.199693,418.52,1,1
4502,1957,0,12,24.485,959.406,0.387277,1.53889,0.475178,0.368608,0.150579,1.58687,0.815625,0.158766,0.122,56.7307,8.60246,-1.0873,16.2519,0.5427,1.56664,1.36425,60.8304,-0.30229,0.576714,0.290847,0.655565,0,0.843398,0.862724,-68.6387,-81.8804,0.599241,6.59243,0.584018,0.335943,356.684,1,1
4503,1957,4,9,24.485,215.249,2.51304,0.278279,0.503979,0.359067,0.151195,2.5284,1.76898,0.151772,0.0718583,23.2829,2.32807,-0.305045,8.66394,2.3517,0.313328,0.509811,23.2594,0.747932,1.15785,0.386297,0.610651,0,0.843398,0.862724,32.2954,294.409,0.599241,6.59243,0.584018,0.335943,356.684,1,1
